num_critic_for_reviews,actor_1_fb_likes,gross,movie_title,num_voted_users,cast_total_fb_likes,num_user_for_reviews,actor_2_fb_likes,imdb_score,movie_fb_likes,director_name_factorized,actor_2_name_factorized,genres_factorized,actor_1_name_factorized
276.0,11000.0,51019112.0,the_hitchhiker_s_guide_to_the_galaxy,155745,14073,1053.0,2000.0,6.8,10000,501,756,145,336
59.0,1000.0,48114556.0,fat_albert,9380,4604,91.0,641.0,4.3,531,502,757,204,455
216.0,14000.0,50648679.0,resident_evil__extinction,149549,16225,348.0,706.0,6.3,0,503,758,179,174
173.0,35000.0,46280507.0,blended,87165,49743,184.0,11000.0,6.5,12000,158,288,127,195
99.0,1000.0,38360195.0,last_holiday,21215,3757,116.0,976.0,6.4,0,402,526,371,285
42.0,11000.0,46815748.0,the_river_wild,32544,12161,69.0,894.0,6.3,0,424,759,263,209
25.0,1000.0,35617599.0,the_indian_in_the_cupboard,20688,2965,47.0,845.0,5.9,0,189,760,402,250
339.0,749.0,47307550.0,savages,104301,1948,269.0,463.0,6.5,28000,78,761,168,456
127.0,550.0,32003620.0,cellular,79141,1102,355.0,216.0,6.5,2000,504,762,23,457
122.0,427.0,27972410.0,johnny_english,114692,1461,285.0,304.0,6.1,2000,505,763,121,458
105.0,12000.0,28133159.0,the_ant_bully,30055,33822,70.0,11000.0,5.9,593,506,608,21,76
144.0,913.0,27400000.0,dune,97087,2449,569.0,362.0,6.6,11000,507,764,5,459
156.0,5000.0,24343673.0,across_the_universe,91860,5405,524.0,117.0,7.4,14000,508,765,403,460
323.0,29000.0,22877808.0,revolutionary_road,152591,53895,414.0,14000.0,7.3,0,2,23,17,20
199.0,13000.0,36883539.0,16_blocks,112769,15053,305.0,929.0,6.6,0,105,766,28,99
164.0,14000.0,22531698.0,babylon_a.d.,81523,15990,214.0,844.0,5.6,0,509,767,18,127
39.0,2000.0,20400913.0,the_glimmer_man,15455,3855,80.0,461.0,5.3,451,510,768,281,461
43.0,905.0,20101861.0,multiplicity,24757,2348,81.0,484.0,6.0,0,370,769,194,462
82.0,1000.0,25200412.0,aliens_in_the_attic,16580,3423,55.0,701.0,5.4,916,511,770,404,463
150.0,723.0,19719930.0,the_pledge,42621,793,531.0,44.0,6.8,0,512,771,171,464
168.0,11000.0,19377727.0,the_producers,35140,24351,409.0,8000.0,6.4,0,513,229,405,172
432.0,409.0,13401683.0,dredd,203461,578,588.0,107.0,7.1,46000,232,324,46,222
60.0,1000.0,17300889.0,the_phantom,27648,3855,148.0,642.0,4.9,0,514,772,190,154
85.0,13000.0,15527125.0,all_the_pretty_horses,11388,15006,183.0,861.0,5.8,652,515,773,304,109
83.0,12000.0,13560960.0,nixon,23996,21130,161.0,5000.0,7.1,915,78,724,406,82
343.0,854.0,15523168.0,the_ghost_writer,132423,2507,349.0,766.0,7.2,15000,335,774,60,338
106.0,3000.0,11146409.0,deep_rising,26551,6558,273.0,1000.0,6.0,0,54,88,274,153
158.0,23000.0,7916887.0,miracle_at_st._anna,15697,26982,182.0,1000.0,6.0,0,437,775,407,58
189.0,879.0,6565495.0,curse_of_the_golden_flower,36455,949,229.0,52.0,7.0,0,187,776,17,214
125.0,12000.0,15279680.0,bangkok_dangerous,48245,12166,154.0,68.0,5.4,0,516,777,23,76
87.0,11000.0,7262288.0,big_trouble,17307,13917,186.0,1000.0,6.5,892,15,387,408,336
115.0,267.0,4584886.0,love_in_the_time_of_cholera,19114,538,115.0,202.0,6.4,0,36,778,17,465
23.0,164.0,23689877.0,the_returned,15762,654,47.0,116.0,8.3,17000,113,779,409,466
24.0,849.0,2154540.0,shadow_conspiracy,3803,2457,41.0,623.0,4.9,68,517,738,3,467
152.0,219.0,8129455.0,johnny_english_reborn,89568,661,142.0,141.0,6.3,17000,518,780,100,468
12.0,719.0,23689877.0,foodfight_,4377,3090,66.0,611.0,1.7,0,519,781,410,254
656.0,1000.0,136019448.0,argo,452465,3133,695.0,660.0,7.7,89000,520,782,411,469
119.0,11000.0,183875760.0,the_fugitive,213668,13357,270.0,1000.0,7.8,0,226,783,412,42
161.0,18000.0,67061228.0,the_bounty_hunter,96565,21554,135.0,1000.0,5.5,0,279,357,106,69
73.0,22000.0,53300852.0,sleepers,154487,37076,259.0,11000.0,7.5,0,277,40,168,158
96.0,13000.0,150415432.0,rambo__first_blood_part_ii,117606,15662,217.0,738.0,6.4,0,517,784,333,237
28.0,23000.0,44834712.0,the_juror,13995,26907,62.0,2000.0,5.6,353,521,673,306,58
105.0,1000.0,84300000.0,pinocchio,90360,1178,147.0,48.0,7.5,0,522,785,413,470
102.0,12000.0,1500000.0,heaven_s_gate,9830,14255,189.0,849.0,6.8,1000,523,786,414,30
206.0,956.0,62318875.0,underworld__evolution,156225,2998,502.0,845.0,6.8,0,157,419,20,389
159.0,11000.0,5773519.0,victor_frankenstein,28618,12876,91.0,1000.0,6.0,11000,524,589,251,113
137.0,670.0,51768623.0,finding_forrester,73006,1801,297.0,370.0,7.3,0,525,787,270,213
116.0,12000.0,37035515.0,28_days,34597,23864,194.0,10000.0,6.0,0,292,370,200,26
177.0,11000.0,24520892.0,unleashed,85198,22383,303.0,5000.0,7.0,0,112,711,28,130
99.0,44.0,24430272.0,the_sweetest_thing,46158,132,403.0,28.0,5.1,0,526,788,127,471
56.0,10000.0,158348400.0,the_firm,88844,14244,142.0,1000.0,6.8,0,207,789,150,56
117.0,405.0,31136950.0,charlie_st._cloud,47364,1066,75.0,268.0,6.5,0,527,790,49,472
252.0,26000.0,29113588.0,the_mechanic,117999,27834,181.0,956.0,6.6,16000,172,132,23,35
375.0,17000.0,138447667.0,21_jump_street,408302,19968,345.0,971.0,7.2,39000,201,791,132,50
150.0,8000.0,116006080.0,notting_hill,203269,9255,602.0,437.0,7.0,11000,498,792,105,218
187.0,579.0,106793915.0,chicken_run,140499,1817,358.0,530.0,7.0,0,412,793,61,473
108.0,22000.0,87856565.0,along_came_polly,106909,24534,268.0,923.0,5.9,0,528,794,127,93
21.0,723.0,70100000.0,boomerang,20183,3841,41.0,558.0,5.4,0,529,795,105,474
270.0,975.0,159578352.0,the_heat,133177,4825,380.0,815.0,6.6,24000,99,796,132,311
72.0,940.0,57750000.0,cleopatra,21554,2957,192.0,726.0,7.0,0,530,797,415,269
154.0,4000.0,45290318.0,here_comes_the_boom,74169,6727,112.0,828.0,6.5,17000,158,798,255,111
114.0,11000.0,41543207.0,high_crimes,30077,15571,175.0,3000.0,6.3,893,462,201,171,130
27.0,12000.0,41252428.0,the_mirror_has_two_faces,11453,13716,71.0,592.0,6.5,0,531,384,105,30
166.0,650.0,35228696.0,the_mothman_prophecies,63677,1651,460.0,537.0,6.5,0,532,799,416,475
288.0,468.0,59992760.0,brüno,119622,2134,396.0,442.0,5.8,0,327,800,125,476
117.0,683.0,34667015.0,licence_to_kill,74009,2371,317.0,349.0,6.6,0,533,801,2,477
291.0,10000.0,37652565.0,red_riding_hood,91151,15369,283.0,2000.0,5.4,20000,534,709,208,61
151.0,22000.0,24375436.0,15_minutes,42547,33585,265.0,9000.0,6.1,748,535,99,28,158
36.0,5000.0,20915465.0,super_mario_bros.,38203,7723,290.0,922.0,4.0,0,536,802,404,212
168.0,12000.0,24127895.0,lord_of_war,248123,12076,437.0,43.0,7.6,10000,468,803,168,76
283.0,5000.0,84961.0,hero,149414,6229,841.0,643.0,7.9,0,187,804,96,54
127.0,922.0,26404753.0,one_for_the_money,34203,3301,169.0,786.0,5.3,19000,537,805,112,478
293.0,11000.0,6105175.0,the_interview,247020,12239,835.0,392.0,6.6,50000,538,806,125,182
95.0,624.0,5664251.0,the_warrior_s_way,22309,2056,102.0,489.0,6.3,0,539,807,417,479
4.0,870.0,23689877.0,mchale_s_navy,1558,1610,18.0,284.0,7.5,455,113,808,418,273
213.0,1000.0,1260917.0,micmacs,24657,1342,71.0,172.0,7.2,0,365,809,132,480
119.0,1000.0,116724075.0,8_mile,187181,1954,564.0,418.0,7.0,0,424,90,419,481
9.0,326.0,23689877.0,animal_kingdom__let_s_go_ape,590,488,5.0,152.0,4.9,161,540,810,29,482
167.0,13000.0,56083966.0,a_knight_s_tale,137003,18761,658.0,3000.0,6.9,0,438,246,6,140
98.0,687.0,22108977.0,the_medallion,29861,1134,132.0,312.0,5.2,505,541,811,92,483
234.0,13000.0,293501675.0,the_sixth_sense,704766,17540,2073.0,3000.0,8.1,14000,93,812,150,99
258.0,107.0,18600911.0,man_on_a_ledge,125198,362,153.0,81.0,6.6,11000,542,813,23,484
108.0,734.0,7204138.0,the_big_year,34809,2085,125.0,574.0,6.2,11000,345,814,125,485
81.0,668.0,90800000.0,the_karate_kid,126907,2004,235.0,641.0,7.2,0,543,815,420,486
538.0,34000.0,150117807.0,american_hustle,358416,83012,751.0,23000.0,7.3,63000,363,3,152,37
224.0,16000.0,163947053.0,the_proposal,227824,18656,273.0,896.0,6.7,10000,544,816,105,32
129.0,984.0,116735231.0,double_jeopardy,56646,2129,336.0,489.0,6.4,0,545,817,180,236
125.0,1000.0,118500000.0,back_to_the_future_part_ii,340085,3660,327.0,869.0,7.8,12000,43,818,145,307
433.0,19000.0,126546825.0,lucy,327367,32325,918.0,11000.0,6.4,83000,191,65,222,59
362.0,1000.0,166147885.0,fifty_shades_of_grey,220020,4585,1360.0,935.0,4.1,101000,546,739,17,398
93.0,13000.0,111760631.0,spy_kids_3-d__game_over,40227,22935,188.0,4000.0,4.1,681,423,62,237,237
71.0,18000.0,108706165.0,a_time_to_kill,99558,31349,236.0,11000.0,7.4,0,133,240,168,11
104.0,3000.0,138614544.0,cheaper_by_the_dozen,75152,7014,288.0,2000.0,5.8,0,80,819,238,487
319.0,480.0,125069696.0,lone_survivor,203963,1261,420.0,449.0,7.6,58000,21,820,421,488
41.0,15000.0,107458785.0,a_league_of_their_own,71754,16751,166.0,923.0,7.2,0,487,821,422,33
300.0,1000.0,102310175.0,the_conjuring_2,64989,2676,279.0,575.0,7.8,40000,33,723,236,489
556.0,10000.0,96917897.0,the_social_network,479453,10555,696.0,349.0,7.7,74000,68,822,113,490
161.0,97.0,93952276.0,he_s_just_not_that_into_you,132048,318,203.0,50.0,6.4,12000,547,823,105,491
151.0,2000.0,90703745.0,scary_movie_4,93748,5855,410.0,869.0,5.1,1000,495,343,125,492
212.0,287.0,89138076.0,scream_3,98535,600,734.0,157.0,5.5,0,548,824,364,493
111.0,1000.0,87666629.0,back_to_the_future_part_iii,283480,3986,263.0,869.0,7.4,0,43,818,423,307
173.0,8000.0,90353764.0,get_hard,85629,12556,144.0,2000.0,6.0,14000,549,825,70,166
181.0,18000.0,82522790.0,bram_stoker_s_dracula,143835,42220,654.0,12000.0,7.5,14000,420,129,424,63
252.0,11000.0,94125426.0,julie___julia,79264,13321,277.0,935.0,7.0,13000,324,826,425,209
216.0,11000.0,95001343.0,42,66511,16911,200.0,3000.0,7.5,28000,438,14,122,42
203.0,22000.0,81292135.0,the_talented_mr._ripley,137891,36810,696.0,13000.0,7.3,0,241,281,168,93
218.0,13000.0,86208010.0,dumb_and_dumber_to,97045,16179,285.0,899.0,5.7,55000,307,517,125,192
118.0,23000.0,81593527.0,eight_below,48806,24300,263.0,984.0,7.3,11000,439,42,259,74
241.0,22000.0,75274748.0,the_intern,130661,36010,304.0,11000.0,7.2,54000,220,85,200,158
119.0,2000.0,90835030.0,ride_along_2,28621,5178,58.0,874.0,5.9,0,135,827,170,494
89.0,855.0,72455275.0,the_last_of_the_mohicans,113068,2144,382.0,363.0,7.8,0,159,828,426,495
209.0,904.0,75305995.0,ray,110394,5074,433.0,876.0,7.7,0,332,829,316,496
374.0,3000.0,74098862.0,sin_city,656640,3924,1732.0,472.0,8.1,13000,336,830,111,169
235.0,2000.0,72266306.0,vantage_point,127528,6775,422.0,897.0,6.6,0,232,112,171,184
215.0,24000.0,71347010.0,i_love_you__man,166194,28928,215.0,4000.0,7.1,0,528,28,127,6
109.0,700.0,70836296.0,shallow_hal,109445,2842,426.0,655.0,5.9,0,307,301,196,497
125.0,433.0,70405498.0,jfk,113472,698,442.0,256.0,8.0,0,78,831,223,498
65.0,17000.0,70163652.0,big_momma_s_house_2,31968,19334,82.0,826.0,4.6,663,433,832,70,53
125.0,24000.0,66808615.0,the_mexican,87351,43917,344.0,11000.0,6.1,2000,1,40,427,6
191.0,2000.0,64149837.0,17_again,146899,7009,185.0,2000.0,6.4,0,527,312,428,499
191.0,982.0,83906114.0,the_other_woman,104481,2357,189.0,971.0,6.0,16000,550,833,127,107
221.0,164000.0,66466372.0,the_final_destination,75345,303717,290.0,137000.0,5.2,0,504,834,429,500
459.0,15000.0,72306065.0,bridge_of_spies,178118,16944,355.0,535.0,7.6,55000,38,835,223,33
131.0,578.0,59068786.0,behind_enemy_lines,86902,2544,411.0,563.0,6.4,0,198,836,149,501
222.0,836.0,60923325.0,get_him_to_the_greek,147317,2091,197.0,719.0,6.4,12000,551,837,430,502
118.0,1000.0,57887882.0,shall_we_dance,35508,2325,211.0,593.0,6.1,0,163,838,105,503
100.0,4000.0,53955614.0,small_soldiers,77415,8610,139.0,835.0,6.1,0,259,839,237,396
70.0,2000.0,54967359.0,spawn,52805,7039,209.0,2000.0,5.2,0,552,595,397,504
138.0,15000.0,54228104.0,the_count_of_monte_cristo,104991,17152,544.0,1000.0,7.7,0,53,699,431,10
274.0,11000.0,57981889.0,the_lincoln_lawyer,173848,13943,203.0,980.0,7.3,25000,493,840,168,72
349.0,14000.0,61094903.0,unknown,210542,17152,332.0,903.0,6.9,29000,444,273,83,22
341.0,23000.0,53082743.0,the_prestige,844052,63986,1100.0,20000.0,8.5,49000,3,305,178,34
196.0,18000.0,54414716.0,horrible_bosses_2,114294,30571,187.0,11000.0,6.3,12000,395,231,70,11
83.0,3000.0,57011847.0,escape_from_planet_earth,20615,3361,44.0,190.0,5.9,0,553,841,44,240
283.0,708.0,50859889.0,apocalypto,236000,848,1043.0,78.0,7.8,14000,289,842,51,505
105.0,387.0,51185897.0,the_living_daylights,69457,1233,271.0,244.0,6.7,0,533,843,2,506
351.0,2000.0,52000688.0,predators,171418,4243,619.0,1000.0,6.4,17000,554,100,18,507
16.0,954.0,49851591.0,legal_eagles,7900,2179,34.0,568.0,5.9,263,246,844,314,508
195.0,40000.0,47781388.0,secret_window,147504,41293,531.0,534.0,6.6,0,387,845,60,1
175.0,18000.0,52320979.0,the_lake_house,114321,18693,548.0,426.0,6.8,0,555,846,49,63
193.0,545.0,47806295.0,the_skeleton_key,87447,1274,371.0,351.0,6.5,0,386,847,236,509
169.0,3000.0,51853450.0,the_odd_life_of_timothy_green,37398,9069,110.0,2000.0,6.6,11000,556,848,348,80
128.0,1000.0,46012734.0,made_of_honor,54421,4298,101.0,689.0,5.8,3000,557,849,127,510
249.0,880.0,47034272.0,jersey_boys,25465,2281,190.0,413.0,6.9,16000,326,850,432,511
91.0,13000.0,45856732.0,the_rainmaker,46221,16762,141.0,936.0,7.1,0,420,851,168,109
207.0,21000.0,59588068.0,gothika,89557,22318,376.0,534.0,5.8,0,509,845,236,21
77.0,12000.0,44175394.0,amistad,56509,37570,227.0,11000.0,7.2,0,38,65,433,82
25.0,472.0,45500797.0,medicine_man,17443,519,56.0,47.0,6.0,694,131,852,185,512
211.0,1000.0,41797066.0,aliens_vs._predator__requiem,92789,4324,998.0,741.0,4.7,0,558,853,179,513
19.0,3000.0,38087756.0,ri¢hie_ri¢h,49612,4634,39.0,450.0,5.2,0,372,854,238,514
101.0,24000.0,37752931.0,autumn_in_new_york,20201,26938,180.0,1000.0,5.5,0,559,855,17,6
175.0,799.0,50562555.0,music_and_lyrics,81334,2787,291.0,690.0,6.5,0,347,856,434,7
342.0,176.0,37371385.0,paul,192462,390,334.0,61.0,7.0,42000,560,857,145,515
147.0,405.0,37101011.0,the_guilt_trip,30394,1070,103.0,358.0,5.8,0,544,858,200,516
420.0,2000.0,38176892.0,scream_4,104119,4486,518.0,741.0,6.2,26000,548,859,364,517
138.0,12000.0,36283504.0,8mm,104564,12970,587.0,638.0,6.5,0,133,77,60,76
82.0,720.0,35183792.0,the_doors,68159,3044,209.0,576.0,7.2,0,78,403,432,518
201.0,683.0,38543473.0,sex_tape,84382,1488,158.0,392.0,5.1,0,561,806,125,519
82.0,374.0,36037909.0,hanging_up,10132,1238,130.0,258.0,4.7,390,562,860,200,258
277.0,703.0,42575718.0,final_destination_5,83788,3074,227.0,682.0,5.9,20000,458,861,429,520
90.0,711.0,33864342.0,mickey_blue_eyes,29968,2913,117.0,683.0,5.8,445,563,862,314,57
157.0,18000.0,33508922.0,pay_it_forward,95860,23920,660.0,3000.0,7.2,16000,237,812,270,11
124.0,787.0,42071069.0,fever_pitch,36223,1827,208.0,299.0,6.2,0,307,863,334,521
3.0,51.0,23689877.0,arthur,8495,108,43.0,21.0,7.4,301,113,864,233,522
146.0,1000.0,32853640.0,drillbit_taylor,50199,3239,101.0,613.0,5.7,702,254,865,200,503
303.0,14000.0,42615685.0,a_million_ways_to_die_in_the_west,136093,28927,416.0,9000.0,6.1,24000,314,99,335,22
70.0,924.0,32055248.0,the_shadow,18723,2711,146.0,595.0,6.0,0,503,866,435,446
283.0,15000.0,31836745.0,extremely_loud___incredibly_close,81298,15595,341.0,467.0,6.9,39000,564,867,436,33
212.0,293.0,30993544.0,morning_glory,58871,621,156.0,117.0,6.5,0,498,868,105,523
98.0,1000.0,30981850.0,get_rich_or_die_tryin_,35834,3969,284.0,1000.0,5.0,0,474,869,437,524
110.0,2000.0,30199105.0,the_art_of_war,25346,3753,167.0,1000.0,5.7,470,565,74,263,280
146.0,3000.0,29077547.0,rent,41685,5917,754.0,1000.0,7.0,3000,126,870,225,169
100.0,3000.0,29374178.0,bless_the_child,12093,4565,188.0,941.0,5.1,394,168,871,438,295
62.0,607.0,28535768.0,the_out-of-towners,10446,1335,105.0,322.0,5.3,279,400,872,125,525
70.0,10000.0,27663982.0,the_island_of_dr._moreau,26051,10469,164.0,368.0,4.4,0,407,36,321,373
107.0,964.0,27053815.0,the_musketeer,12856,2888,291.0,931.0,4.7,299,177,873,6,526
169.0,20000.0,26814957.0,the_other_boleyn_girl,84357,77823,252.0,19000.0,6.7,0,566,24,415,131
94.0,18000.0,25178165.0,sweet_november,70292,29484,274.0,9000.0,6.7,8000,567,99,17,63
190.0,327.0,25117498.0,the_reaping,37412,960,178.0,253.0,5.7,0,249,874,381,527
112.0,22000.0,32645.0,mean_streets,67797,23737,223.0,926.0,7.4,0,48,875,368,158
12.0,783.0,24332324.0,renaissance_man,13830,3126,61.0,754.0,6.1,680,487,876,200,98
201.0,877.0,36665854.0,colombiana,76498,3432,203.0,738.0,6.4,15000,484,877,28,528
34.0,10000.0,22717758.0,the_magic_sword__quest_for_camelot,11156,14275,67.0,908.0,6.2,0,568,878,439,61
104.0,22000.0,22433915.0,city_by_the_sea,21319,34377,166.0,11000.0,6.2,416,309,6,171,158
55.0,978.0,22326247.0,at_first_sight,11232,3821,106.0,886.0,5.9,0,569,214,17,529
86.0,1000.0,21176322.0,torque,23747,5039,207.0,1000.0,4.0,0,570,488,132,530
50.0,14000.0,20300000.0,city_hall,16741,17877,60.0,940.0,6.2,309,377,879,306,210
181.0,16000.0,20302961.0,showgirls,49874,18913,450.0,893.0,4.6,0,130,880,270,531
260.0,4000.0,15962471.0,marie_antoinette,79892,7243,619.0,887.0,6.4,0,571,881,415,396
40.0,12000.0,14942422.0,kiss_of_death,14226,14008,60.0,975.0,5.9,555,466,331,23,76
102.0,13000.0,14967182.0,get_carter,27305,14463,284.0,530.0,5.1,604,572,793,28,237
371.0,6000.0,18996755.0,the_impossible,145270,7099,322.0,382.0,7.6,54000,573,882,306,19
49.0,636.0,14375181.0,ishtar,8692,3374,126.0,631.0,4.2,754,574,218,440,532
335.0,13000.0,20999103.0,fantastic_mr._fox,139114,24770,245.0,11000.0,7.8,15000,470,608,441,192
86.0,11000.0,14448589.0,life_or_something_like_it,19364,12566,128.0,944.0,5.8,835,392,540,127,60
40.0,782.0,14358033.0,memoirs_of_an_invisible_man,17365,2125,66.0,658.0,5.9,630,469,883,442,533
242.0,326.0,33201661.0,amélie,534262,809,1314.0,326.0,8.4,39000,365,884,127,534
70.0,976.0,14018364.0,new_york_minute,17722,3974,111.0,799.0,4.8,849,575,885,443,535
135.0,865.0,13395939.0,alfie,43442,3639,146.0,826.0,6.2,0,576,832,105,536
125.0,875.0,20113965.0,big_miracle,15231,1702,66.0,596.0,6.5,0,547,886,425,223
54.0,2000.0,13376506.0,the_deep_end_of_the_ocean,10413,4327,111.0,642.0,6.3,579,577,772,270,461
104.0,2000.0,13208023.0,feardotcom,17309,4262,388.0,886.0,3.3,612,578,887,444,326
157.0,14000.0,13838130.0,cirque_du_freak__the_vampire_s_assistant,35990,20503,157.0,4000.0,5.9,0,166,62,151,162
78.0,1000.0,9652000.0,duplex,46205,3096,147.0,627.0,5.8,0,478,276,125,537
88.0,1000.0,12081447.0,soul_men,7794,4103,25.0,760.0,6.5,866,579,327,379,85
32.0,521.0,7000000.0,raise_the_titanic,2933,1883,70.0,372.0,4.7,328,580,888,51,538
75.0,2000.0,10431220.0,universal_soldier__the_return,24216,4024,162.0,577.0,4.1,401,581,889,46,504
219.0,12000.0,10326062.0,pandorum,121432,14127,310.0,2000.0,6.8,10000,582,68,445,392
83.0,1000.0,6114237.0,impostor,19986,2664,207.0,1000.0,6.2,892,449,890,178,346
53.0,3000.0,4835968.0,extreme_ops,4821,4123,82.0,545.0,4.5,158,565,891,2,295
61.0,545.0,4777007.0,just_visiting,15130,1149,98.0,248.0,5.8,565,583,892,446,539
308.0,11000.0,3675072.0,sunshine,190132,11623,801.0,372.0,7.3,15000,464,893,84,104
70.0,61.0,18438149.0,a_thousand_words,30842,222,93.0,46.0,5.9,0,355,894,200,540
41.0,795.0,511920.0,delgo,2458,2449,26.0,754.0,4.4,211,584,895,447,376
224.0,1000.0,10640645.0,the_gunman,28429,1686,110.0,535.0,5.8,0,430,835,80,167
66.0,15000.0,652526.0,alex_rider__operation_stormbreaker,20201,15638,187.0,460.0,5.1,823,585,624,448,413
253.0,884.0,80050171.0,disturbia,186982,2288,491.0,617.0,6.9,0,240,896,150,541
79.0,11000.0,7564000.0,hackers,54650,13821,223.0,922.0,6.2,12000,386,802,369,60
94.0,499.0,876671.0,the_hunting_party,22010,504,90.0,3.0,6.9,0,586,897,449,542
77.0,1000.0,2869369.0,the_hudsucker_proxy,65474,2612,211.0,970.0,7.3,0,375,898,219,543
106.0,5000.0,128978.0,the_warlords,22897,6267,61.0,755.0,7.1,0,587,899,52,54
30.0,1000.0,77231.0,nomad__the_warrior,3322,2115,32.0,580.0,6.0,265,194,900,156,544
488.0,11000.0,4563029.0,snowpiercer,181472,12286,514.0,557.0,7.0,58000,588,43,102,104
63.0,1000.0,23689877.0,a_monster_in_paris,15790,3243,40.0,559.0,6.8,0,193,901,450,243
42.0,2000.0,463730.0,the_last_shot,3789,5240,39.0,894.0,5.7,89,589,759,125,91
118.0,720.0,50693162.0,the_crow,136580,2630,545.0,581.0,7.6,15000,104,902,451,518
44.0,218.0,6498000.0,baahubali__the_beginning,62756,554,410.0,133.0,8.4,21000,590,903,452,545
214.0,152.0,63411478.0,the_time_traveler_s_wife,114925,568,234.0,142.0,7.1,13000,127,904,453,546
110.0,747.0,42640890.0,because_i_said_so,32412,1930,184.0,452.0,5.6,0,333,905,127,547
187.0,23000.0,144512310.0,the_fast_and_the_furious,272227,45327,988.0,14000.0,6.7,14000,49,84,23,74
370.0,940.0,35287788.0,frankenweenie,73886,4774,165.0,925.0,7.0,25000,24,509,454,269
276.0,2000.0,25335935.0,serenity,242599,2853,1594.0,505.0,8.0,14000,8,906,18,548
76.0,865.0,5881504.0,against_the_ropes,5917,2972,50.0,534.0,5.3,177,591,845,455,536
95.0,593.0,60000000.0,superman_iii,49934,2329,224.0,542.0,4.9,0,421,907,148,394
211.0,22000.0,29802761.0,grudge_match,46480,36009,115.0,13000.0,6.4,12000,231,234,300,158
160.0,755.0,626809.0,red_cliff,36894,2172,105.0,643.0,7.4,0,134,804,77,549
97.0,982.0,127214072.0,sweet_home_alabama,83786,4251,392.0,935.0,6.1,0,279,826,127,550
174.0,18000.0,88915214.0,the_ugly_truth,163665,22436,169.0,957.0,6.5,9000,275,641,127,69
23.0,592.0,30400000.0,sgt._bilko,17810,2176,73.0,516.0,5.7,478,592,908,125,551
103.0,12000.0,85570368.0,spy_kids_2__island_of_lost_dreams,44885,18291,107.0,2000.0,5.1,478,423,909,237,26
98.0,1000.0,75668868.0,star_trek__generations,60504,6427,249.0,946.0,6.6,0,593,303,118,277
273.0,643.0,6594136.0,the_grandmaster,24557,943,111.0,290.0,6.5,13000,594,910,456,552
279.0,21000.0,58700247.0,water_for_elephants,95367,36062,260.0,11000.0,6.9,33000,70,231,17,83
22.0,23000.0,23689877.0,3rd_rock_from_the_sun,38383,25160,86.0,967.0,7.8,0,113,151,207,58
4.0,76.0,23689877.0,dragon_nest__warriors__dawn,2169,196,18.0,47.0,6.4,0,595,911,45,553
65.0,18000.0,50668906.0,the_hurricane,76016,20516,265.0,584.0,7.6,0,596,912,122,156
98.0,970.0,39177215.0,enough,30667,3770,234.0,919.0,5.6,0,77,913,168,451
116.0,931.0,40334024.0,heartbreakers,44168,2912,216.0,754.0,6.2,989,597,895,314,554
76.0,598.0,71038190.0,paul_blart__mall_cop_2,23473,3552,123.0,557.0,4.4,8000,445,914,132,555
106.0,308.0,24044532.0,angel_eyes,19686,1440,180.0,285.0,5.6,689,598,915,17,556
55.0,854.0,22770864.0,joe_somebody,8433,2765,85.0,543.0,5.5,168,368,916,200,338
172.0,40000.0,18653746.0,the_ninth_gate,137722,42344,638.0,903.0,6.7,0,335,273,60,1
47.0,24000.0,17305211.0,extreme_measures,14066,24547,75.0,210.0,6.1,352,77,917,171,6
107.0,628.0,16991902.0,rock_star,34592,1265,191.0,316.0,6.2,0,392,918,419,557
